Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,A great and easy DIY project for your home,Kane,"June 29, 2021","Today I installed this toilet in my home and retired my 40+ year old commode. first the box and its contents are very well constructed,the box had cutouts that made handling this toilet very easy so I could move it around the house till I was ready to install. The toilet itself is very solid and well constructed it included the wax ring and all hardware needed to put this together in about 30 minutes. the Tank mounted really solid and I didn't have to crank down on the nuts to get it to seal. My...",5,7,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Total package. This is a complete kit.,Tony,"July 1, 2021","This is a very stylish toilet. The kit is complete from the floor up ( except for the connecting water line). When I received the box it was very well packaged with adequate amounts of heavy duty triple wall corrugated box and other packing material as needed. The kit is complete with the toilet base, the toilet tank, the float and valve assembly for inside the tank and the toilet seat as well as all the hardware needed and the wax ring. The included instructions are complete and straightforward. The toilet complete setup job only took me about 30 minutes once I had removed my old one. I really like the classic modern design and it blended well with the white porcelain tub and sink and the chrome hardware on same. I certainly give this a thumbs up.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Easy install with straight forward instructions,Squiggysasquatch,"June 27, 2021",This toilet was easy to install with simple instructions. The design fit our bathroom nicely since it has angled corners on the front of the tank which compliments our neo-angle shower. A few minor inconveniences were the toilet seat had some sharp plastic areas that needed to be trimmed up with a razor blade and the bolts securing the toilet to the floor had to be trimmed down to allow the plastic caps to snap on. See pictures.,3,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Royal flush,Pilotmike,"June 27, 2021",Pleasantly surprised everything came in the box new bolts. seat. wax ring really a quality product took about 30 minutes to install toilet has a super flush seems to be a little bit higher than the old one which is much nicer I would highly recommend this to anybody looking to upgrade to a new toilet Also really like the slow close seat no more banging,5,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Very poor packaging,Shane,"June 25, 2021","Box was undamaged so i removed the old toilet before completely unboxing this one. After i installed the bowl i opened the tank box and installed tank, to find the lid busted. Too late gotta have a toilet! So i go to install the seat, nope the hinge is broken so for tonight we will have to use the wrong shaped seat from the old toilet. This unit is complete with everything to install and very straightforward installation. Be sure to check all parts before removing your old toilet!!!!",2,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Nice toilet with a powerful flush,UncleEd,"July 12, 2021","This is a solid toilet, comes with everything you need. It installs very quickly, make sure to tighten all the bolts slowly you don't want to crack anything. The bolts for the back tank are easy and the seat installs with a screwdriver. We Replaced the smaller toilet that originally came in the basement. The elongated bowl and the higher seat makes this a all around nice upgrade.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Complete kit to install,phillytn,"June 27, 2021","Nice toilet and comes with everything for the installation, including soft-close seat. I replaced the wax ring with a reusable silicone seal but wax will work if you'll never have to remove the toilet. Easy to install. Took about 1/2 hour. Nice glazing job. I couldn't find any flaws in the finish. Conventional flushing valve. Fairly quiet operation. About 1"" higher seat height than the American Standard toilet that it replaced.",5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Poor Quality,Jim,"August 13, 2021","I was furnished this product to conduct testing and provide a review. Based on the item I had, I cannot recommend this product. I will caveat this with the fact that I only tested one and it very well could haver been faulty. So check other reviews also to see if others had the same problems. First thing I noticed was a lot of powder that came off of the toilet, so you will want to wipe it off well before bringing it into the house. The porcelain mold also left something to be desired. The instructions were fairly straight forward with diagrams. To test this toilet, I placed it on a level surface, hooked it up to a garden hose, and hooked that up to a standard supply line. The hose water pressure was the same as the interior of the house. The first real issue was with the bowl gasket. It had a grove that should be able to go over a lip on the bowl, but there was no lip. Even with heavy tightening of the bolts, the gasket would not sit right (see photo 1). I even tried to seat it onto the bowl first and it still would not seat well (photo 2). The fill valve was way off from the proper adjustment. The water kept flowing. It took a lot of turns to get the water to the right level. I would have expected the fill valve to at least be close to the right setting. After I set the water level, I added a blue dye so I could see how well the water circulated in the bowl during a flush (Photo 3). It actually did quite well in covering all sides of the bowl (Photo 4). The last issue I had was with the flapper. Most flappers will open up and remain open until the tank is fairly empty. On this tank, I had to hold the handle down during the entire flush in order to empty the tank. Pressing and releasing a second or two resulted in half the tank not emptying (photo 5). This flapper could not go back because the fill tube was in the way (photo 6). Bad design? I try to give every product I test the benefit of the doubt, but unfortunately, if this particular unit is typical of the bulk of the toilets, I just cannot recommend it.",2,11,2
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Finally trying a taller toilet,Henry,"July 10, 2021","So our parents have been telling us to get a taller toilet, and how much nicer they are.... well since I had the opportunity to get this toilet, then I made sure to get the taller one to at least make the parents happier when they visit. So the assembly was super easy, maybe cause I have rebuilt and replaced several toilets already. I did like that there is notches to rest against the tank once it is tightened down, making the tank feel more secure. I previously had installed an Danco perfect seal on the floor flange, Item #3844101. This is also the third time I have seated a toilet on this flange so I highly recommend picking up one. They are under all my toilets and make repairs and reinstalls so much easier then having to use a new wax ring. Once the toilet is installed, using wood shims to level, I slide a few paper straps under the toilet and flush repeated to check the seal. After 10 flushes, no water on paper, and I finish the install. The best part is our parents are now happier when they come to visit cause there is a taller toilet in the house.",5,7,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Nice toilet,Matt,"November 2, 2021",The toilet itself looks nice. Has a sleek design that elevates the look of the bathroom. Install is simple and comes with all the parts you need. The slow close lid is nice that it’s not loud when shut. I have a couple kids and am constantly asking them not to slam the lid. Nice that it’s not possible now. That said the lid (not the seat) is a little flimsy and I’m not able to sit on it without it bending in. I don’t think it’ll break but I also won’t be testing it. I also found the water refilling noise to be quite loud. I did turn the water down from fully open and that did eliminate it. Good to note if you have higher home water pressure. Other then that it’s been working great. If you’re looking to update the look of an older bathroom this could be a good fit.,4,5,0
